FID,X,Y,School_Nam,ESD,SD,County,senate_geoid,senate_district,ods_coordinator,ods_region,ods_contact,house_geoid,house_district,Participated,participation,ODS_Provider,Location,No 5th Grade,No 6th Grade,Number_Attending,Days,Days+Nights,Cost Per Student,Total Request,Fall 5th Grad,Fall 6th Grade,Percent 5th,Percent 6th
777,-122.897073,45.10532199,Samuel Brown Academy,Willamette,Gervais SD 1,Marion,41011,State Senate District 11,Kristi Backe,Central: Polk-Marion,https://extension.oregonstate.edu/people/kristi-backe,41022,State House District 22,,No,,,,,,,,,,0,0,,
778,-122.8707115,44.47969971,Sand Ridge Charter School,Linn Benton Lincoln,Lebanon Community SD 9,Linn,41006,State Senate District 6,Priscilla Johnson,Central: Linn-Lincoln,https://extension.oregonstate.edu/people/priscilla-johnson,41011,State House District 11,1,Yes,South Santiam Watershed Council,Camp Tadmor,0,32,32,3,2-Mar,249.13,7972.16,29,33,0,96.96969697
779,-119.2693526,45.84276793,Sandstone Middle School,InterMountain,Hermiston SD 8,Umatilla,41029,State Senate District 29,Sarah Cuddy,Eastern,https://extension.oregonstate.edu/people/sarah-cuddy,41057,State House District 57,,No,,,,,,,,,,0,179,,
780,-122.262468,45.39835001,Sandy Grade School,Clackamas,Oregon Trail SD 46,Clackamas,41026,State Senate District 26,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41052,State House District 52,,No,,,,,,,,,,51,0,,
781,-122.4812766,44.75145912,Santiam Elementary School,Linn Benton Lincoln,Santiam Canyon SD 129J,Linn,41009,State Senate District 9,Priscilla Johnson,Central: Linn-Lincoln,https://extension.oregonstate.edu/people/priscilla-johnson,41017,State House District 17,1,Yes,Tillamook School District,"Pacific Cascade, Meriwether",0,42,42,5,4-May,242.52,8085.84,49,43,0,97.6744186
782,-122.837555,45.57602201,Sato Elementary School,Northwest Regional,Beaverton SD 48J,Washington,41016,State Senate District 16,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41031,State House District 31,,No,,,,,,,,,,67,0,,
783,-122.8264562,45.65533116,Sauvie Island School,Multnomah,Scappoose SD 1J,Multnomah,41016,State Senate District 16,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41031,State House District 31,1,Yes,NWRESD,WestWind,0,17,17,4,3-Apr,266.74,4534.58,23,18,0,94.44444444
784,-122.8777691,45.75389668,Scappoose Middle School,Northwest Regional,Scappoose SD 1J,Columbia,41016,State Senate District 16,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41031,State House District 31,,No,,,,,,,,,,0,0,,
785,-122.922723,42.38637899,Scenic Middle School,Southern OR,Central Point SD 6,Jackson,41002,State Senate District 2,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41004,State House District 4,,No,,,,,,,,,,0,285,,
786,-123.073653,44.88590409,Schirle Elementary School,Willamette,Salem-Keizer SD 24J,Marion,41010,State Senate District 10,Kristi Backe,Central: Polk-Marion,https://extension.oregonstate.edu/people/kristi-backe,41020,State House District 20,,No,,,,,,,,,,78,0,,
787,-122.844984,45.43132249,Scholls Heights Elementary School,Northwest Regional,Beaverton SD 48J,Washington,41014,State Senate District 14,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41027,State House District 27,,No,,,,,,,,,,114,0,,
788,-122.8537786,44.70480341,Scio Middle School,Linn Benton Lincoln,Scio SD 95,Linn,41009,State Senate District 9,Priscilla Johnson,Central: Linn-Lincoln,https://extension.oregonstate.edu/people/priscilla-johnson,41017,State House District 17,1,Yes,Forest Camp,Tadmor,0,54,54,5,4-May,268.81,14515.74,0,57,#DIV/0!,94.73684211
789,-122.594265,45.554628,Scott Elementary School,Multnomah,Portland SD 1J,Multnomah,41023,State Senate District 23,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41045,State House District 45,1,Yes,US,"Angelos/SR, Canby Grove",0,37,37,6,5-Jun,486.04,17983.48,71,45,0,82.22222222
790,-122.96743,44.966905,Scott Elementary School,Willamette,Salem-Keizer SD 24J,Marion,41011,State Senate District 11,Kristi Backe,Central: Polk-Marion,https://extension.oregonstate.edu/people/kristi-backe,41021,State House District 21,1,Yes,US,4H Center/West Salem,92,0,92,3,Mar-00,60.78,5591.76,108,0,85.18518519,#DIV/0!
791,-122.676079,45.04566576,Scotts Mills Elementary School,Willamette,Silver Falls SD 4J,Marion,41009,State Senate District 9,Kristi Backe,Central: Polk-Marion,https://extension.oregonstate.edu/people/kristi-backe,41018,State House District 18,1,Yes,NWRESD,Camp Westwind,17,0,17,4,3-Apr,253.77,4314.09,18,16,94.44444444,0
792,-122.487945,45.44362,Scouters Mountain Elementary,Clackamas,North Clackamas SD 12,Clackamas,41026,State Senate District 26,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41051,State House District 51,,No,,,,,,,,,,86,0,,
793,-123.9070144,45.98690169,Seaside Heights Elementary School,Northwest Regional,Seaside SD 10,Clatsop,41016,State Senate District 16,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41032,State House District 32,,No,,,,,,,,,,91,0,,
794,-122.649741,45.46254298,Sellwood Middle School,Multnomah,Portland SD 1J,Multnomah,41021,State Senate District 21,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41041,State House District 41,1,Yes,US,"Angelos/SR, Arrah Wanna, Canby Grove, Howard, Namanu",0,201,201,6,5-Jun,486.04,97694.04,0,207,#DIV/0!,97.10144928
795,-118.9716534,44.13397817,Seneca Elementary School,Grant,John Day SD 3,Grant,41030,State Senate District 30,Sarah Cuddy,Eastern,https://extension.oregonstate.edu/people/sarah-cuddy,41060,State House District 60,1,Yes,US,Lake Creek Camp,0,10,10,4,3-Apr,371.26,3712.6,4,8,0,125
796A,-122.892395,44.51111902,Seven Oak Middle School,Linn Benton Lincoln,Lebanon Community SD 9,Linn,41009,State Senate District 9,Priscilla Johnson,Central: Linn-Lincoln,https://extension.oregonstate.edu/people/priscilla-johnson,41017,State House District 17,1,Yes,South Santiam Watershed Council,Camp Tadmor,0,155,155,3,2-Mar,195.15,30248.25,0,228,#DIV/0!,67.98245614
796B,-122.892395,44.51111902,Seven Oak Middle School,Linn Benton Lincoln,Lebanon Community SD 9,Linn,41009,State Senate District 9,Priscilla Johnson,Central: Linn-Lincoln,https://extension.oregonstate.edu/people/priscilla-johnson,41017,State House District 17,1,Yes,Unsure,Unsure,0,75,75,3,2-Mar,254,19050,0,228,#DIV/0!,32.89473684
798,-122.8369613,45.45848175,Sexton Mountain Elementary School,Northwest Regional,Beaverton SD 48J,Washington,41014,State Senate District 14,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41028,State House District 28,,No,,,,,,,,,,95,0,,
799,-122.809985,42.62247201,Shady Cove School,Southern OR,Eagle Point SD 9,Jackson,41028,State Senate District 28,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41055,State House District 55,1,Yes,Siskiyou Field Institute ,"1241 Illinois River Rd, Selma",25,0,25,3,2-Mar,117.68,2942,31,26,80.64516129,0
800,-121.7177166,42.21089687,Shasta Elementary School,Southern OR,Klamath County SD,Klamath,41028,State Senate District 28,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41056,State House District 56,1,Yes,OMSI,Camp Gray:  Outdoor Science School at Coastal Discovery Center,0,68,68,4,3-Apr,169.6186765,12034.07,74,74,0,91.89189189
801,-123.177077,44.08455249,Shasta Middle School,Lane,Bethel SD 52,Lane,41007,State Senate District 7,Spirit Brooks,Central: Lane,https://extension.oregonstate.edu/people/spirit-brooks,41014,State House District 14,,No,,,,,,,,,,0,128,,
802,-122.5277914,45.54968816,Shaver Elementary School,Multnomah,Parkrose SD 3,Multnomah,41023,State Senate District 23,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41045,State House District 45,,No,,,,,,,,,,63,0,,
803,-123.3991216,45.10102744,Sheridan AllPrep Academy,Willamette,Sheridan SD 48J,Yamhill,41005,State Senate District 5,Charissa Jones,Central: Benton-Polk,https://extension.oregonstate.edu/people/charissa-jones,41010,State House District 10,,No,,,,,,,,,,6,7,,
804,-123.3994831,45.09773724,Sheridan Japanese School,Willamette,Sheridan SD 48J,Yamhill,41005,State Senate District 5,Charissa Jones,Central: Benton-Polk,https://extension.oregonstate.edu/people/charissa-jones,41010,State House District 10,1,Yes,US,Canby Grove,0,6,6,4,3-Apr,433.52,2601.12,11,11,0,54.54545455
805,-120.7405506,45.47406324,Sherman County School,North Central,Sherman County SD,Sherman,41029,State Senate District 29,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41057,State House District 57,1,Yes,US,"Tupper Guard Station, Heppner, OR",0,14,14,5,4-May,322.57,4515.98,23,14,0,100
806,-122.8414446,45.35118567,Sherwood Charter School,Northwest Regional,Sherwood SD 88J,Washington,41013,State Senate District 13,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41026,State House District 26,1,Yes,NWRESD,McGruder,23,0,23,4,3-Apr,288.17,6627.91,24,22,95.83333333,0
807,-118.8147698,45.65455456,Sherwood Heights Elementary School,InterMountain,Pendleton SD 16,Umatilla,41029,State Senate District 29,Sarah Cuddy,Eastern,https://extension.oregonstate.edu/people/sarah-cuddy,41058,State House District 58,,No,,,,,,,,,,87,0,,
808,-122.841374,45.35893101,Sherwood Middle School,Northwest Regional,Sherwood SD 88J,Washington,41013,State Senate District 13,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41026,State House District 26,1,Yes,NWRESD,Trickle Creek/Cedar Ridge,0,215,215,4,3-Apr,207.25,44558.75,0,245,#DIV/0!,87.75510204
809,-123.9201399,44.72378253,Siletz Valley Schools,Linn Benton Lincoln,Lincoln County SD,Lincoln,41005,State Senate District 5,Priscilla Johnson,Central: Linn-Lincoln,https://extension.oregonstate.edu/people/priscilla-johnson,41010,State House District 10,,No,,,,,,,,,,14,16,,
810,-122.6670847,44.92637397,Silver Crest Elementary School,Willamette,Silver Falls SD 4J,Marion,41009,State Senate District 9,Kristi Backe,Central: Polk-Marion,https://extension.oregonstate.edu/people/kristi-backe,41018,State House District 18,,No,,,,,,,,,,16,13,,
811,-121.2965299,44.03471009,Silver Rail Elementary School,High Desert,Bend-LaPine Administrative SD 1,Deschutes,41027,State Senate District 27,Kris Elliott,Central: Deschutes-Jefferson,https://extension.oregonstate.edu/people/kristopher-elliott,41054,State House District 54,1,Yes,Camp Tamarack,Camp Tamarack,69,0,69,3,2-Mar,180,12420,79,0,87.34177215,#DIV/0!
812,-122.7887029,45.0120811,Silverton Middle School,Willamette,Silver Falls SD 4J,Marion,41009,State Senate District 9,Kristi Backe,Central: Polk-Marion,https://extension.oregonstate.edu/people/kristi-backe,41018,State House District 18,1,Yes,NWRESD,Camp Cedar Ridge ,0,131,131,4,3-Apr,233.92,30643.52,0,159,#DIV/0!,82.38993711
813,-118.9143766,42.82635374,Silvies River Charter School,Harney,Harney County Union High SD 1J,Harney,41030,State Senate District 30,Sarah Cuddy,Eastern,https://extension.oregonstate.edu/people/sarah-cuddy,41060,State House District 60,,No,,,,,,,,,,25,20,,
814,-121.5435999,44.29130252,Sisters Elementary School,High Desert,Sisters SD 6,Deschutes,41030,State Senate District 30,Kris Elliott,Central: Deschutes-Jefferson,https://extension.oregonstate.edu/people/kristopher-elliott,41059,State House District 59,1,Yes,Camp Tamarack,Camp Tamarack,74,0,74,3,2-Mar,179.51,13283.74,0,0,#DIV/0!,#DIV/0!
815,-121.5713997,44.29136748,Sisters Middle School,High Desert,Sisters SD 6,Deschutes,41030,State Senate District 30,Kris Elliott,Central: Deschutes-Jefferson,https://extension.oregonstate.edu/people/kristopher-elliott,41059,State House District 59,1,Yes,US & Creative Educational Resources,Camp Tadmor-Sweet Home,0,67,67,3,2-Mar,174.77,11709.59,81,69,0,97.10144928
817,-122.7577551,45.60031075,Sitton Elementary School,Multnomah,Portland SD 1J,Multnomah,41022,State Senate District 22,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41044,State House District 44,,No,,,,,,,,,,53,0,,
818,-124.1038807,43.98613847,Siuslaw Elementary School,Lane,Siuslaw SD 97J,Lane,41005,State Senate District 5,Spirit Brooks,Central: Lane,https://extension.oregonstate.edu/people/spirit-brooks,41009,State House District 9,,No,,,,,,,,,,116,0,,
819,-124.1038983,43.98849537,Siuslaw Middle School,Lane,Siuslaw SD 97J,Lane,41005,State Senate District 5,Spirit Brooks,Central: Lane,https://extension.oregonstate.edu/people/spirit-brooks,41009,State House District 9,,No,,,,,,,,,,0,117,,
820,-121.2789682,44.10666018,Sky View Middle School,High Desert,Bend-LaPine Administrative SD 1,Deschutes,41027,State Senate District 27,Kris Elliott,Central: Deschutes-Jefferson,https://extension.oregonstate.edu/people/kristopher-elliott,41053,State House District 53,,No,,,,,,,,,,0,259,,
821,-122.8570712,45.60694025,Skyline School,Multnomah,Portland SD 1J,Multnomah,41016,State Senate District 16,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41031,State House District 31,1,Yes,US,Arrah Wanna,0,40,40,6,5-Jun,416.04,16641.6,32,40,0,100
822,-122.5993775,45.43652007,Sojourner School,Clackamas,North Clackamas SD 12,Clackamas,41021,State Senate District 21,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41041,State House District 41,,No,,,,,,,,,,27,0,,
823,-117.8333587,44.77065057,South Baker Intermediate School,InterMountain,Baker SD 5J,Baker,41030,State Senate District 30,Sarah Cuddy,Eastern,https://extension.oregonstate.edu/people/sarah-cuddy,41060,State House District 60,1,Yes,Us,Elkhorn Wildlife Management Area,0,165,165,4,Apr-00,36.92,6361.79,115,102,0,161.7647059
824,-122.8558556,45.81272557,South Columbia Family School,Northwest Regional,Scappoose SD 1J,Columbia,41016,State Senate District 16,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41031,State House District 31,,No,,,,,,,,,,9,5,,
825,-122.9312645,45.49398831,South Meadows Middle School,Northwest Regional,Hillsboro SD 1J,Washington,41012,State Senate District 12,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41024,State House District 24,,No,,,,,,,,,,0,0,,
826,-123.334053,42.41521747,South Middle School,Southern OR,Grants Pass SD 7,Josephine,41002,State Senate District 2,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41003,State House District 3,1,Yes,US,Camp Latgawa,0,135,135,3,2-Mar,235.3,31765.5,0,207,#DIV/0!,65.2173913
827,-123.8170297,45.40693748,South Prairie Elementary School,Northwest Regional,Tillamook SD 9,Tillamook,41005,State Senate District 5,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41010,State House District 10,,No,,,,,,,,,,0,0,,
828,-123.0693313,44.63344607,South Shore Elementary School,Linn Benton Lincoln,Greater Albany Public SD 8J,Linn,41008,State Senate District 8,Priscilla Johnson,Central: Linn-Lincoln,https://extension.oregonstate.edu/people/priscilla-johnson,41015,State House District 15,,No,,,,,,,,,,56,0,,
829,-123.0853173,44.00825634,Spencer Butte Middle School,Lane,Eugene SD 4J,Lane,41004,State Senate District 4,Spirit Brooks,Central: Lane,https://extension.oregonstate.edu/people/spirit-brooks,41008,State House District 8,,No,,,,,,,,,,0,138,,
830,-119.7929513,44.83365751,Spray School,North Central,Spray SD 1,Wheeler,41030,State Senate District 30,Sarah Cuddy,Eastern,https://extension.oregonstate.edu/people/sarah-cuddy,41059,State House District 59,,No,,,,,,,,,,1,5,,
831,-123.144247,44.11568254,Spring Creek Elementary School,Lane,Eugene SD 4J,Lane,41007,State Senate District 7,Spirit Brooks,Central: Lane,https://extension.oregonstate.edu/people/spirit-brooks,41014,State House District 14,,No,,,,,,,,,,53,0,,
832,-122.5347731,45.43809461,Spring Mountain Elementary School,Clackamas,North Clackamas SD 12,Clackamas,41024,State Senate District 24,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41048,State House District 48,,No,,,,,,,,,,120,0,,
833,-122.8503656,45.56784006,Springville K-8 School,Northwest Regional,Beaverton SD 48J,Washington,41016,State Senate District 16,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41031,State House District 31,1,Yes,NWRESD,Westwind,0,63,63,4,3-Apr,236.46,14896.98,127,62,0,101.6129032
834A,-122.4666742,45.36727561,Springwater Environmental Sciences School,Clackamas,Oregon City SD 62,Clackamas,41020,State Senate District 20,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41039,State House District 39,1,Yes,OPAL CREEK,Opal Creek,21,0,21,4,3-Apr,380.61,7992.81,22,0,95.45454545,#DIV/0!
834B,-122.4666742,45.36727561,Springwater Environmental Sciences School,Clackamas,Oregon City SD 62,Clackamas,41020,State Senate District 20,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41039,State House District 39,1,Yes,US,Beverley Beach,0,21,21,4,3-Apr,432.61,9084.81,0,20,#DIV/0!,105
836,-122.8866999,45.86624754,St Helens-Yankton Author Academy,Northwest Regional,St Helens SD 502,Columbia,41016,State Senate District 16,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41031,State House District 31,1,Yes,US,Namanu,0,20,20,6,5-Jun,457.35,9147,27,25,0,80
837,-122.794,45.067977,St Marys Public School,Willamette,Mt Angel SD 91,Marion,41009,State Senate District 9,Kristi Backe,Central: Polk-Marion,https://extension.oregonstate.edu/people/kristi-backe,41018,State House District 18,,No,,,,,,,,,,62,0,,
838,-122.9747309,45.21375272,St Paul Elementary School,Willamette,St Paul SD 45,Marion,41013,State Senate District 13,Kristi Backe,Central: Polk-Marion,https://extension.oregonstate.edu/people/kristi-backe,41025,State House District 25,1,Yes,WESD,TBD,0,14,14,6,5-Jun,482.36,6753.04,18,16,0,87.5
840,-122.7009346,45.37672235,Stafford Primary School,Clackamas,West Linn-Wilsonville SD 3J,Clackamas,41019,State Senate District 19,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41037,State House District 37,,No,,,,,,,,,,106,0,,
841,-119.2268531,45.7948852,Stanfield Elementary School,InterMountain,Stanfield SD 61,Umatilla,41029,State Senate District 29,Sarah Cuddy,Eastern,https://extension.oregonstate.edu/people/sarah-cuddy,41057,State House District 57,1,Yes,US,Forest Service-Heppner Ranger District,33,0,33,4,3-Apr,159.43,5261.19,35,0,94.28571429,#DIV/0!
842,-122.793739,44.80154698,Stayton Elementary School,Willamette,North Santiam SD 29J,Marion,41009,State Senate District 9,Kristi Backe,Central: Polk-Marion,https://extension.oregonstate.edu/people/kristi-backe,41017,State House District 17,,No,,,,,,,,,,0,0,,
843,-122.803694,44.80983748,Stayton Intermediate/Middle School,Willamette,North Santiam SD 29J,Marion,41009,State Senate District 9,Kristi Backe,Central: Polk-Marion,https://extension.oregonstate.edu/people/kristi-backe,41017,State House District 17,1,Yes,US,CAMP TADMORE,0,91,91,5,4-May,210.57,19161.87,0,45,#DIV/0!,202.2222222
844,-121.7425229,42.19338018,Stearns Elementary School,Southern OR,Klamath County SD,Klamath,41028,State Senate District 28,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41056,State House District 56,1,Yes,OMSI,Camp Gray:  Outdoor Science School at Coastal Discovery Center,0,34,34,3,2-Mar,191.43,7333.62,52,41,0,82.92682927
845,-117.920758,45.56493186,Stella Mayfield Elementary School,InterMountain,Elgin SD 23,Union,41029,State Senate District 29,Sarah Cuddy,Eastern,https://extension.oregonstate.edu/people/sarah-cuddy,41058,State House District 58,,No,,,,,,,,,,36,27,,
846,-122.9601329,44.99019118,Stephens Middle School,Willamette,Salem-Keizer SD 24J,Marion,41009,State Senate District 9,Kristi Backe,Central: Polk-Marion,https://extension.oregonstate.edu/people/kristi-backe,41018,State House District 18,,No,,,,,,,,,,0,393,,
847,-122.7039247,45.44018539,Stephenson Elementary School,Multnomah,Portland SD 1J,Multnomah,41019,State Senate District 19,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41038,State House District 38,,No,,,,,,,,,,65,0,,
848,-122.821842,45.55749499,Stoller Middle School,Northwest Regional,Beaverton SD 48J,Washington,41017,State Senate District 17,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41033,State House District 33,1,Yes,NWRESD,"Cedar Ridge, Trickle Creek, Magruder, Westwind",0,429,429,4,3-Apr,248.61,106653.69,0,500,#DIV/0!,85.8
849,-123.0759219,44.96212949,Straub Middle School,Willamette,Salem-Keizer SD 24J,Polk,41010,State Senate District 10,Kristi Backe,Central: Polk-Marion,https://extension.oregonstate.edu/people/kristi-backe,41020,State House District 20,,No,,,,,,,,,,0,202,,
850,-122.7869881,44.83022026,Sublimity Elementary School,Willamette,North Santiam SD 29J,Marion,41009,State Senate District 9,Kristi Backe,Central: Polk-Marion,https://extension.oregonstate.edu/people/kristi-backe,41017,State House District 17,1,Yes,OMSI,CAMP GREY NEWPORT,46,0,46,3,2-Mar,260.6,11987.6,48,42,95.83333333,0
852,-123.195439,45.19380073,Sue Buel Elementary School,Willamette,McMinnville SD 40,Yamhill,41012,State Senate District 12,Charissa Jones,Central: Benton-Polk,https://extension.oregonstate.edu/people/charissa-jones,41024,State House District 24,,No,,,,,,,,,,,,,
853,-122.352672,45.36159302,Summit Learning Charter,Clackamas,Estacada SD 108,Clackamas,41020,State Senate District 20,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41039,State House District 39,,No,,,,,,,,,,58,30,,
854,-123.047973,44.87771518,Sumpter Elementary School,Willamette,Salem-Keizer SD 24J,Marion,41010,State Senate District 10,Kristi Backe,Central: Polk-Marion,https://extension.oregonstate.edu/people/kristi-backe,41019,State House District 19,1,Yes,US,Camp Cascade,100,0,100,3,2-Mar,142.4912,14249.12,117,0,85.47008547,#DIV/0!
855,-123.3977996,42.69557595,Sunny Wolf Charter School,Southern OR,Three Rivers/Josephine County SD,Josephine,41001,State Senate District 1,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41002,State House District 2,,No,,,,,,,,,,19,0,,
856,-122.5277375,45.42587501,Sunnyside Elementary School,Clackamas,North Clackamas SD 12,Clackamas,41026,State Senate District 26,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41051,State House District 51,,No,,,,,,,,,,112,0,,
857,-122.628888,45.5143475,Sunnyside Environmental School,Multnomah,Portland SD 1J,Multnomah,41021,State Senate District 21,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41042,State House District 42,1,Yes,US,"Angelos/SR, Canby Grove, Namanu",0,75,75,6,5-Jun,416.04,31203,63,78,0,96.15384615
858,-123.38974,43.15454751,Sunnyslope Elementary School,Douglas,Douglas County SD 4,Douglas,41001,State Senate District 1,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41002,State House District 2,,No,,,,,,,,,,51,0,,
859,-118.7904273,45.6511804,Sunridge Middle School,InterMountain,Pendleton SD 16,Umatilla,41029,State Senate District 29,Sarah Cuddy,Eastern,https://extension.oregonstate.edu/people/sarah-cuddy,41058,State House District 58,1,Yes,US,Buck Creek Cabins,0,238,238,3,2-Mar,126.29,30057.02,0,260,#DIV/0!,91.53846154
860,-123.0936697,44.62316252,Sunrise Elementary School,Linn Benton Lincoln,Greater Albany Public SD 8J,Linn,41008,State Senate District 8,Priscilla Johnson,Central: Linn-Lincoln,https://extension.oregonstate.edu/people/priscilla-johnson,41015,State House District 15,,No,,,,,,,,,,73,0,,
861,-119.286779,45.84451643,Sunset Elementary School,InterMountain,Hermiston SD 8,Umatilla,41029,State Senate District 29,Sarah Cuddy,Eastern,https://extension.oregonstate.edu/people/sarah-cuddy,41057,State House District 57,,No,,,,,,,,,,91,0,,
862,-122.6274688,45.36108868,Sunset Primary School,Clackamas,West Linn-Wilsonville SD 3J,Clackamas,41019,State Senate District 19,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41037,State House District 37,,No,,,,,,,,,,52,0,,
863,-124.2741551,43.38975565,Sunset School,South Coast,Coos Bay SD 9,Coos,41005,State Senate District 5,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41009,State House District 9,1,Yes,OMSI Coastal Center,Camp Gray,0,95,95,3,2-Mar,199.79,18980.05,112,99,0,95.95959596
864,-119.5670205,43.57580252,Suntex Elementary School,Harney,Suntex SD 10,Harney,41030,State Senate District 30,Sarah Cuddy,Eastern,https://extension.oregonstate.edu/people/sarah-cuddy,41060,State House District 60,,No,,,,,,,,,,2,2,,
865,-123.3052176,43.3950169,Sutherlin Middle School,Douglas,Sutherlin SD 130,Douglas,41004,State Senate District 4,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41007,State House District 7,,No,,,,,,,,,,0,0,,
866,-123.3054047,43.39148728,Sutherlin Valley Online Academy,Douglas,Sutherlin SD 130,Douglas,41004,State Senate District 4,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41007,State House District 7,,No,,,,,,,,,,0,0,,
867,-122.7877284,44.43137276,Sweet Home Charter School,Linn Benton Lincoln,Sweet Home SD 55,Linn,41006,State Senate District 6,Priscilla Johnson,Central: Linn-Lincoln,https://extension.oregonstate.edu/people/priscilla-johnson,41011,State House District 11,1,Yes,S. Santiam Watershed Council,Camp tadmor,0,18,18,3,2-Mar,172.9029524,3112.253143,14,15,0,120
868,-122.718274,44.39395862,Sweet Home Junior High School,Linn Benton Lincoln,Sweet Home SD 55,Linn,41009,State Senate District 9,Priscilla Johnson,Central: Linn-Lincoln,https://extension.oregonstate.edu/people/priscilla-johnson,41017,State House District 17,,No,,,,,,,,,,0,0,,
869,-122.382677,45.51525845,Sweetbriar Elementary School,Multnomah,Reynolds SD 7,Multnomah,41025,State Senate District 25,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41049,State House District 49,,No,,,,,,,,,,66,0,,
870,-122.9740083,44.95054235,Swegle Elementary School,Willamette,Salem-Keizer SD 24J,Marion,41011,State Senate District 11,Kristi Backe,Central: Polk-Marion,https://extension.oregonstate.edu/people/kristi-backe,41021,State House District 21,1,Yes,US,Canyonview Camp,87,0,87,3,2-Mar,112.06,9749.22,97,0,89.69072165,#DIV/0!
871,-122.8412084,42.43118294,Table Rock Elementary School,Southern OR,Eagle Point SD 9,Jackson,41002,State Senate District 2,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41004,State House District 4,1,Yes,Siskiyou Field Institute ,"1241 Illinois River Rd, Selma",93,0,93,3,2-Mar,115.55,10746.15,112,0,83.03571429,#DIV/0!
872,-124.0176532,44.93488789,Taft Elementary School,Linn Benton Lincoln,Lincoln County SD,Lincoln,41005,State Senate District 5,Priscilla Johnson,Central: Linn-Lincoln,https://extension.oregonstate.edu/people/priscilla-johnson,41010,State House District 10,1,Yes,US,"Drift Creek, OR",0,103,103,4,3-Apr,140.7992233,14502.32,146,125,0,82.4
873,-124.0176532,44.93488789,Taft Middle School,Linn Benton Lincoln,Lincoln County SD,Lincoln,41005,State Senate District 5,Priscilla Johnson,Central: Linn-Lincoln,https://extension.oregonstate.edu/people/priscilla-johnson,41010,State House District 10,,No,,,,,,,,,,0,0,,
874,-123.1187986,44.62716253,Takena Elementary School,Linn Benton Lincoln,Greater Albany Public SD 8J,Linn,41008,State Senate District 8,Priscilla Johnson,Central: Linn-Lincoln,https://extension.oregonstate.edu/people/priscilla-johnson,41015,State House District 15,,No,,,,,,,,,,0,0,,
